user_id,archetype,priority,battery_capacity,initial_charge,charging_need,max_price,price_sensitivity,time_sensitivity,range_anxiety,preferred_times_count,preferred_duration,location_preference
0,Emergency Vehicle,1,105.89816865423444,18.1397584542283,480.45376701931093,0.5001292492657275,0.2556464775356222,0.9477038041078231,0.853925059988712,2,10.790050126230607,urban_dense
1,Emergency Vehicle,1,82.2762826934058,16.80259107371748,358.49453405555056,0.5211562265950039,0.20573370305524796,0.9242452094582331,0.8189476480769279,3,8.47240131029413,urban_sparse
2,Emergency Vehicle,1,84.56003844741723,37.21904818275919,521.6880389247942,0.6549869852210648,0.2919475128279122,0.8752021188531054,0.8094842538326977,2,12.838460217158204,urban_sparse
3,Emergency Vehicle,1,83.87759994526638,39.715263849709814,687.6618961552246,0.5347855128147254,0.20399553222564432,0.8068218542254444,0.8853912261239103,4,15.093331850403198,urban_dense
4,Emergency Vehicle,1,109.25136499780606,47.880884056487524,392.0398529366898,0.5728971127140513,0.16028196168244965,0.8008841133733728,0.9927872629942165,3,7.8442047951319624,urban_dense
5,Emergency Vehicle,1,91.54390976596673,44.25989642791542,384.46160697745415,0.721864275076074,0.13495125419620607,0.8195903332903951,0.9215096851616831,2,6.485075753575,urban_dense
6,Emergency Vehicle,1,90.25445692701474,24.94381150797572,469.4843230886454,0.5342225734046722,0.2707537238279878,0.8196075729855635,0.9473445353028976,0,10.729780523343662,urban_sparse
7,Emergency Vehicle,1,101.43398475096123,28.382568057042345,362.9876992355632,0.5411513742505075,0.16155047022128494,0.8204170167207395,0.847065473686379,1,6.989101359626604,highway
8,Emergency Vehicle,1,115.0482212147399,13.80388493039722,520.4095010735886,0.507492471993535,0.19980025244422378,0.8682943752528965,0.8219381885669309,3,10.572231495732156,highway
9,Emergency Vehicle,1,105.85519749305759,44.214981993682194,430.63331101337656,0.6464764112750355,0.13462841529540415,0.9311452546201033,0.9765919536999335,2,10.190070405442755,urban_sparse
10,Emergency Vehicle,1,119.16321289901106,12.526351079108112,495.0664109107712,0.6910149425861187,0.12533152871247039,0.8391157750911268,0.9136253266407308,2,8.740210315450208,urban_sparse
11,Emergency Vehicle,1,104.50873568758803,35.23478963852275,644.9297780215657,0.6689935130638622,0.12130314395902841,0.919139340006092,0.9806657681739634,2,14.669574203058671,urban_dense
12,Emergency Vehicle,1,108.69458944299865,43.60800167744396,519.3118707532798,0.6488684312043169,0.22146100887140996,0.8773267589342235,0.9430729517058476,2,11.213156751133099,urban_sparse
13,Emergency Vehicle,1,83.37835038932086,41.285722298219525,593.6064627320883,0.5293279116702048,0.2905055756730599,0.811104695480563,0.832142933268402,2,13.597562011387424,highway
14,Emergency Vehicle,1,107.93035590080163,48.97875343474757,537.2000056863067,0.47002631583881993,0.18803070397218008,0.8731954627561305,0.9539538686614006,0,9.56980986494409,urban_dense
15,Emergency Vehicle,1,87.87210430091757,10.420081235167387,431.778707649318,0.6471275742807356,0.1194254190866087,0.8263646260368533,0.8681673556951182,1,8.520792334572388,urban_dense
16,Emergency Vehicle,1,119.87087100005736,34.29280790175821,627.935370536401,0.6056959530944073,0.2731007878699566,0.840069785490359,0.89951023168637,2,13.56528539620438,highway
17,Emergency Vehicle,1,92.9884528129831,29.92961405663266,479.4128427730757,0.6087027845314535,0.11863841396098528,0.8305810577696141,0.9020261009886268,1,8.376209106432247,highway
18,Emergency Vehicle,1,102.25108448699682,12.275052196333736,400.73951772925585,0.4649730554061812,0.18836379426746147,0.8013338244736175,0.9709598377473272,2,8.15112037556332,urban_dense
19,Emergency Vehicle,1,97.96859508549778,41.5141228131016,528.8143476109323,0.6362800831074785,0.28694316746999393,0.8660524014429198,0.9322554954125399,1,10.525742314930254,urban_sparse
20,Emergency Vehicle,1,94.54605198619952,21.455620989902222,407.8730773198477,0.669890471188871,0.2601483017075852,0.871562369463807,0.8598301838473059,3,8.977773997627326,urban_sparse
21,Emergency Vehicle,1,84.14842318030301,22.581922890688755,734.8679114267886,0.46606064584997275,0.12064991688707372,0.9431653714593263,0.8461877073651332,1,15.94106621440282,urban_sparse
22,Emergency Vehicle,1,111.07782987889229,39.27211649265163,363.44174724258016,0.6614644303005973,0.1577036969627887,0.8855483175481905,0.8295569738469188,2,6.926449967977495,urban_dense
23,Emergency Vehicle,1,105.39548602843993,31.341309835677375,474.4629563828099,0.6537729332256114,0.10331434390740622,0.866602906678162,0.8471741141608752,3,8.833884698066033,urban_dense
24,Emergency Vehicle,1,86.92299319411794,19.60909328530783,360.54919603907354,0.39334659884138756,0.2017069859946834,0.8464845470839619,0.8460132322684148,1,7.023505133118977,urban_dense
25,Emergency Vehicle,1,107.03566303312901,34.41440571266808,493.2523434923266,0.6308054707885787,0.20928957456475333,0.905984072314542,0.9334358300782252,1,9.092945939713498,urban_dense
26,Emergency Vehicle,1,105.66242529344828,30.414384436294895,370.1883128528166,0.6471936713322652,0.27612970753458754,0.8625024948623903,0.8479725786079093,1,6.353887858117347,urban_sparse
27,Emergency Vehicle,1,116.96964108768587,55.39326627191408,643.5870264950945,0.5265653288308675,0.28096291880183366,0.9164987141016955,0.8242262997287059,4,13.468861762543504,highway
28,Emergency Vehicle,1,101.72408267834544,43.280940525516954,588.0992993907755,0.6433033622985969,0.2346013980483799,0.913018123995468,0.8029949030148524,1,10.779560499548063,highway
29,Emergency Vehicle,1,105.23786627007394,13.908771275250542,445.8346039008259,0.4625142240256124,0.11660627460552118,0.9081406152661494,0.9313329702512679,3,7.676622630064059,urban_sparse
30,Emergency Vehicle,1,104.09976060878478,18.09068097048905,515.4104596490773,0.511225484644263,0.10221201631147803,0.8785315512958247,0.9771411411576836,3,12.037632628002397,highway
31,Emergency Vehicle,1,112.09314486372145,47.33092920903927,568.038457078923,0.6200613584739274,0.2453591752657997,0.9186492661002811,0.8884730317165608,2,11.294332589054614,highway
32,Emergency Vehicle,1,113.10069948829431,17.528360165085385,491.82071313618155,0.5897443896029654,0.12581715866242024,0.9311541761880789,0.8755642486113122,3,9.216120591109224,highway
33,Emergency Vehicle,1,84.82114844369934,19.54894787982338,713.017052624929,0.7724448995488065,0.11636507774998213,0.8811774899084049,0.9126704077310291,2,17.556745624217427,highway
34,Emergency Vehicle,1,81.18777380781917,19.551954634725206,453.5638977193136,0.5480702734711987,0.1857526030043204,0.8953340198429326,0.9234053533411092,2,7.724015724615426,urban_dense
35,Emergency Vehicle,1,96.98028280573891,38.10135122951822,429.58178543964584,0.5118053194926705,0.1396542359833792,0.8687251296335834,0.8612335277106578,1,8.243091516743794,urban_sparse
36,Emergency Vehicle,1,88.17159241366946,16.812058323512183,632.3462619608534,0.49565626606748336,0.26285634138695596,0.9406419104186174,0.9720335830595892,2,14.706155611897021,urban_sparse
37,Emergency Vehicle,1,117.16372712610284,31.687827915416094,524.43979148145,0.6216780576086761,0.11179338244845552,0.8153158293757407,0.882523499167286,3,10.40191041791771,urban_dense
38,Emergency Vehicle,1,111.27338703442348,13.15059258581812,500.94867501457077,0.4173122171718824,0.25660705443796195,0.871177318375807,0.8907140643985189,3,8.781601300803088,urban_sparse
39,Emergency Vehicle,1,89.84188294070066,40.79658392041107,465.8595671174949,0.6370978579368749,0.2867334289431403,0.9182878862362793,0.865177083111233,3,11.471412437411205,urban_dense
40,Emergency Vehicle,1,106.09010981230618,31.091773917609466,414.99082851269463,0.4266081436116114,0.1218987756402127,0.8545793824900112,0.8070327974033574,3,7.310886628838013,highway
41,Emergency Vehicle,1,89.7077414283817,32.68440496936096,521.9597082438586,0.5171044870119021,0.29847314552574233,0.9049229528753773,0.8985111833583447,1,11.108752451019656,urban_sparse
42,Emergency Vehicle,1,113.68200332714339,32.84372746237854,566.6100524302917,0.5929932311317357,0.12861372625242198,0.8825239859171512,0.9354940804526632,5,11.78913571810677,urban_dense
43,Emergency Vehicle,1,119.90140152458606,14.143977111160035,557.597552226797,0.5331299524643321,0.1862499113532927,0.8755978027435789,0.8465835554253724,2,10.06426745895382,urban_sparse
44,Emergency Vehicle,1,87.32664401824304,37.357634231503184,520.7742052514795,0.5917776113023657,0.2247692251213369,0.8417247106303019,0.8647284249204237,1,10.107267525790242,urban_sparse
45,Emergency Vehicle,1,111.62334978069819,24.45775307461075,695.9220247086353,0.5902845385422925,0.177677618924644,0.8166432914396098,0.864284014370604,3,15.733653046840878,urban_dense
46,Emergency Vehicle,1,102.41049596785587,16.167860766362505,406.5871946705828,0.5824700492261694,0.2835300047139257,0.8072355304251524,0.9671432153614087,3,8.362282087529067,urban_dense
47,Emergency Vehicle,1,106.5369885654386,38.760643356733574,681.82579741748,0.6462250513226245,0.23017353937507903,0.8874006886415106,0.9000133857054001,1,11.711612674725663,urban_dense
48,Emergency Vehicle,1,81.76278801281951,31.48389153348603,369.7768101580326,0.5330901709218745,0.137582477670165,0.8986114951636446,0.9240529307729722,3,7.62174980512921,urban_sparse
49,Emergency Vehicle,1,101.02016613658996,32.033060402947704,401.98464326289485,0.5367164921009674,0.10714696831306403,0.8731787218008887,0.9809498182103215,3,6.979810832813453,urban_sparse
50,Emergency Vehicle,1,118.38909152545118,28.1987867581711,693.7104964934433,0.6264219365793143,0.2430375042998937,0.9286147010721967,0.8855512202424854,1,12.281804422798942,highway
51,Emergency Vehicle,1,101.85478874735455,49.85310369690768,552.8414502758054,0.43587959626381323,0.19509557550517787,0.8187709517502504,0.8362621681266986,2,11.679218772951968,urban_dense
52,Emergency Vehicle,1,102.41156546166064,18.750433711766924,453.33217597953933,0.4884852671005285,0.27321913495941497,0.8770276683015253,0.9630263103668972,0,9.599780379269944,urban_sparse
53,Emergency Vehicle,1,86.19487258045554,36.32325455943477,510.4361046002921,0.6354878246854522,0.16578307331136843,0.8950274804343437,0.9719427657843361,1,10.711947222223783,highway
54,Emergency Vehicle,1,89.00866615018732,37.33863111036977,620.9486320943939,0.6900336015700614,0.15923246209236802,0.8894991150649252,0.9841346480441325,3,11.260602500042104,urban_dense
55,Emergency Vehicle,1,100.46375216443496,42.8872122450705,356.0759429123997,0.5188219902609875,0.28972876287295213,0.9419362214567649,0.8086021739597966,1,6.137304190289416,urban_sparse
56,Emergency Vehicle,1,100.03859377674864,42.96887209596752,686.4571716322998,0.6947818473678267,0.1933739808312672,0.9274812339295994,0.9597282852807616,2,12.502710037668427,urban_sparse
57,Emergency Vehicle,1,100.16911623815211,42.045708483802976,484.8270185057769,0.5326711571940258,0.17207401875046574,0.883897414865241,0.8562157922487658,1,10.74099107405528,urban_dense
58,Emergency Vehicle,1,100.78373907396875,23.676317239465146,631.5152179224995,0.5707282477159252,0.21476100196858183,0.9396825232598731,0.9556418120046326,2,11.582895308306512,urban_sparse
59,Emergency Vehicle,1,119.78517771353037,27.564423864163174,742.5314102050633,0.5343553927354558,0.2214484609918161,0.8151094904796953,0.987238235043284,1,13.965709869493834,urban_dense
60,Emergency Vehicle,1,117.25550546734158,49.74308246766285,383.351623669767,0.8112982416111483,0.12334702249934618,0.8538916801595171,0.9953044809568707,1,7.489280540331874,urban_dense
61,Emergency Vehicle,1,116.59129198143029,19.74410578916705,614.1099211639985,0.5340452453093231,0.17563138025476766,0.8106280091349828,0.8059000119652284,1,12.474315602505918,urban_sparse
62,Emergency Vehicle,1,89.25203830183915,19.313099367423813,471.1252678053802,0.42370844662668306,0.17859369080845117,0.8777772463336314,0.8212551064017516,1,8.090125812184915,urban_sparse
63,Emergency Vehicle,1,110.1347561658103,22.150420094892873,488.877859582538,0.5627715887782504,0.18394373429946193,0.863554099239796,0.8729120338034873,2,11.095398485411698,urban_sparse
64,Emergency Vehicle,1,87.8879752634997,26.14292093398877,595.296256546773,0.49232229429773866,0.22160273873132694,0.8314989060366658,0.8465825158404773,3,12.227868356103576,urban_dense
65,Emergency Vehicle,1,119.374723509291,36.35688102133081,634.930119366272,0.5139338912332554,0.2780519900627484,0.8081638999308246,0.8923382670165086,3,15.498486507031549,urban_dense
66,Emergency Vehicle,1,108.94416111860403,54.19207307217958,432.3901746860931,0.5173996480811373,0.20707826247983915,0.8946861809247469,0.9235104582093531,1,8.457108602627896,highway
67,Emergency Vehicle,1,117.3841808906572,44.42425329299409,515.7104983850625,0.514687741864669,0.15543236978444785,0.9294248753859609,0.8812700733096114,1,9.150821615909704,urban_sparse
68,Emergency Vehicle,1,103.68642672460973,47.96206803561514,686.1604011462739,0.47952351582568986,0.27550050107342916,0.8513584075129217,0.9922579432932956,3,11.523154263055366,urban_sparse
69,Emergency Vehicle,1,92.51542090381405,37.61628690010965,426.4426605670741,0.6930512764168772,0.1589955768217685,0.859562253185674,0.8224677416384146,4,9.40244957429352,highway
70,Emergency Vehicle,1,95.63681246589272,40.15948973673789,459.28558250988397,0.6033314973749682,0.12061998446934266,0.8802171790766643,0.947216110332761,1,10.467630409067374,urban_sparse
71,Emergency Vehicle,1,104.44359464352108,21.45348785694115,528.4999830073392,0.45650584489878404,0.1773097148923326,0.8203874332907847,0.8604313286974341,1,10.2776794557302,highway
72,Emergency Vehicle,1,114.54631702789405,38.04275420968185,329.9607246081649,0.7863151338851603,0.13566882577155626,0.8812476067699297,0.9790125236862623,2,6.178833617897557,urban_dense
73,Emergency Vehicle,1,116.37217154391422,15.292864836882586,673.5755291075465,0.5394935269154383,0.11286196423675149,0.8123151403205942,0.8429160292072865,1,13.10742861614948,urban_dense
74,Emergency Vehicle,1,80.23070696602277,15.377384305432527,661.2276951545043,0.6074475301625715,0.1787949937795723,0.8126514498753443,0.8546471637294272,2,13.534119188434726,highway
75,Emergency Vehicle,1,88.43415133502864,24.12620412552433,535.6091245203602,0.4834090918303848,0.2946799823358963,0.8602665011568498,0.9844158715549116,1,9.638096951135102,urban_sparse
76,Emergency Vehicle,1,105.49036200384734,18.070031699397333,627.5514889807328,0.44219077253563416,0.285854535031015,0.8969772099857739,0.8901577388394872,1,11.072318561789139,urban_sparse
77,Emergency Vehicle,1,117.3808042774444,34.815243514147035,602.1018009608119,0.7852834625863043,0.17968928416615715,0.8877807534499683,0.9608789936243829,2,10.391007732777632,urban_dense
78,Emergency Vehicle,1,107.66732194666783,14.57080725516465,557.9598502633846,0.4077805815429413,0.11616794192199248,0.8832144307424539,0.810184439811541,3,10.968605746740934,urban_dense
79,Emergency Vehicle,1,114.6166171330543,42.94139908507321,385.6192242516261,0.5892576163563137,0.11533839441080632,0.8645899317799094,0.8744116297140115,3,7.996376438350686,urban_sparse
80,Emergency Vehicle,1,110.28899092428398,53.65309928949543,650.2089737377859,0.6330349735579902,0.19516607619739762,0.8740706048460374,0.9742264558749867,2,10.944347416097557,urban_dense
81,Emergency Vehicle,1,80.12110509501473,28.135056686971243,588.9990061012594,0.5129912662741697,0.2068482263005611,0.8033227146381858,0.9504094244728816,1,10.343690151108152,highway
82,Emergency Vehicle,1,119.70987168639058,26.818870322932675,341.42708107390195,0.6299808570073031,0.16258492329835555,0.886253139693317,0.9512660250800975,4,5.696356308035345,urban_sparse
83,Emergency Vehicle,1,113.19761325509214,45.725032257957885,538.7189646564956,0.5246356004435065,0.20148406522698142,0.8419736385159263,0.8791292617246395,2,13.413035344381571,urban_sparse
84,Emergency Vehicle,1,98.8261360443006,27.447688948242313,598.7902375221147,0.6143581331534211,0.17441821098355464,0.832921976248847,0.9550954622062968,2,11.589476857761113,urban_sparse
85,Emergency Vehicle,1,97.10405770462695,20.600916261594634,380.5958219664577,0.6501098304393397,0.1968578516140973,0.8935091504398853,0.8921005712086727,4,9.350141125976025,urban_dense
86,Emergency Vehicle,1,103.79891124328307,19.9598604555589,590.0341040345777,0.5670196575648834,0.288490853747711,0.9028576982579443,0.8967682054582251,1,10.386012062645197,highway
87,Emergency Vehicle,1,98.32036332548363,37.67697526248134,401.197785500474,0.5342076095898175,0.20595161187006078,0.9157135542463553,0.82376977901108,3,6.941227730994499,urban_sparse
88,Emergency Vehicle,1,83.68515770814238,11.182960171166455,511.3404623124228,0.556415210275497,0.2743087105575223,0.8004525422533693,0.8256797266040898,2,10.653632058625895,urban_dense
89,Emergency Vehicle,1,86.21013363004859,40.25273614174204,609.4480415101708,0.6110412160413836,0.2226708208421026,0.8301477486267418,0.8582023264645223,4,12.084444810334904,urban_sparse
90,Emergency Vehicle,1,80.03893673286295,9.557932928962598,606.6160844210939,0.5602502493269412,0.18192725189419942,0.9290819295598879,0.9968492984736235,2,11.612447468680644,urban_sparse
91,Emergency Vehicle,1,85.71844042944059,19.128056029014086,544.4711112575311,0.47378881577241083,0.2376106710349234,0.8714882587760024,0.8703010116038951,2,12.679932754361051,urban_sparse
92,Emergency Vehicle,1,115.05148290692135,45.35390990221104,693.3210845901817,0.5033862370091318,0.18739260371281227,0.9339364588446815,0.8523561759523991,2,11.673681316624075,urban_dense
93,Emergency Vehicle,1,89.62074807933134,32.78138217772144,614.0752303238222,0.5165830954498898,0.25658020140322824,0.941325696234607,0.8581242600056466,2,15.314286418695222,urban_dense
94,Emergency Vehicle,1,83.3834698800861,20.42069031804539,476.28417436384683,0.545898710979481,0.21805176004680535,0.8585801070555271,0.9246968334119225,3,10.400130704941548,urban_dense
95,Emergency Vehicle,1,89.4094592998286,23.414694524757216,434.23516470458674,0.5791567701207131,0.15206844218918666,0.9263462610341319,0.8962454745545224,0,8.571459594552799,urban_dense
96,Emergency Vehicle,1,94.60438162838288,15.213221737405195,565.9259177261938,0.6041008362810834,0.2704633696840578,0.9175434472047711,0.9036352611925499,1,13.501177698733658,urban_sparse
97,Emergency Vehicle,1,87.27497493120754,32.64041852550131,564.957226062496,0.5740893250101563,0.2687459514662951,0.9126384072129309,0.8942028158968375,3,11.795154903413954,urban_sparse
98,Emergency Vehicle,1,101.78532031385575,24.089428164973533,346.85988762480275,0.4114514237433706,0.2563827010490049,0.8703812902664394,0.9753220274950135,2,8.616846998180206,highway
99,Emergency Vehicle,1,108.00878158040568,31.503054650655372,552.73342614056,0.5078320016893222,0.15582721190812238,0.9015442438861436,0.9707490642495945,2,9.246048779862733,urban_sparse
100,Emergency Vehicle,1,91.92165462369155,16.687707947399012,417.39285539656686,0.7601621378042561,0.11984677074770489,0.9339966830463683,0.91265557314921,1,8.561882852204223,urban_dense
101,Emergency Vehicle,1,99.68206435991839,28.756144514864562,465.9784481357513,0.431400282306126,0.2785425427815592,0.815251538930953,0.8474047453960283,2,9.478054868361841,urban_sparse
102,Emergency Vehicle,1,88.10455431222933,16.980091478068413,397.04597192192176,0.5491719304792293,0.15365608041854456,0.8362720779794437,0.9224409813786147,1,6.665561037214569,urban_dense
103,Emergency Vehicle,1,80.86756350120342,19.282695045964115,587.2363763972165,0.37385744506559404,0.16748779116303888,0.9265810631956626,0.8858293069822669,4,9.841962271013099,urban_sparse
104,Emergency Vehicle,1,101.28630881490373,13.148425812522502,685.386071376157,0.6504120516284858,0.1126716701797518,0.8680140242909871,0.8421568496652041,3,12.093535843959113,urban_dense
105,Emergency Vehicle,1,116.78046710198484,34.10318229163946,608.0031152404265,0.4981315403106514,0.27590142325295874,0.9382576217618209,0.9476365157505177,3,11.83564644643725,urban_dense
106,Emergency Vehicle,1,85.53741003450283,27.053760598140492,473.7323712198973,0.6802805677669402,0.28386493372941746,0.8872069305768024,0.8576066664117177,3,8.030435060435133,urban_sparse
107,Emergency Vehicle,1,89.40335582780492,13.156301421828802,487.31030145548647,0.6071522692235528,0.18554479703944046,0.9219449219552514,0.8732627911023505,4,10.893959158293718,highway
108,Emergency Vehicle,1,111.11693026954794,12.58023688749609,580.6569794274543,0.4343715170277374,0.13690494567882755,0.9010179692598764,0.8407772050929088,4,10.29714257771027,urban_dense
109,Emergency Vehicle,1,109.71682958036209,34.84143322115876,498.79387276875343,0.7726765169837417,0.11177566205855459,0.9123714929045176,0.9689200734519734,3,11.38362089198908,urban_sparse
110,Emergency Vehicle,1,91.97913632850727,15.68284872717223,390.70994167832293,0.5625384463587689,0.25623567369370304,0.8630735799326641,0.9372960294266305,3,6.812507326626526,urban_sparse
111,Emergency Vehicle,1,107.14340858700406,52.76287383549238,630.8129724256671,0.6019595227384751,0.14068186926675655,0.940744160499563,0.8319522298731008,1,11.128963550951989,urban_dense
112,Emergency Vehicle,1,90.69330794059545,42.46381529518967,497.30879872815467,0.6430124827259385,0.23415611993334054,0.9152444178341299,0.9818460233568229,3,8.563147073242867,urban_dense
